# signature_gene_contribution | collection gavish_tnbc (pan-cancer malignant metaprograms (Gavish, TNBC-relevant)) | DRVI run drvi_epi_64 | 04_3 - 04_7 signature interpretation
# CAVEAT: Cell type labels come from CellTypist (Cells_Adult_Breast.pkl, Kumar et al.
# CAVEAT: 2023), a NORMAL adult breast atlas with no malignant class: TNBC cells are assigned to the nearest normal state.
# CAVEAT: This subset therefore mixes normal and malignant epithelium and no CNV inference has been run.
# CAVEAT: Every state reported here is an EPITHELIAL state, not a tumour cell state.
signature,axis,gene,detection_rate,mean_expression,share_of_mean_signal,share_of_score_variance,spearman_with_score,rank_by_variance_share
MP22_SECRETED_1,secreted,PIM1,0.058167,0.048318,0.004634,0.003565,,45
MP22_SECRETED_1,secreted,LIF,0.015811,0.011409,0.001094,0.002382,,46
MP22_SECRETED_1,secreted,CCL20,0.011969,0.012363,0.001186,0.001635,,47
MP22_SECRETED_1,secreted,LUCAT1,0.004339,0.002795,0.000268,0.000447,,48
MP22_SECRETED_1,secreted,ARL14,0.002727,0.001672,0.00016,0.000227,,49
MP23_SECRETED_2,secreted,RARRES1,0.366263,0.875827,0.054556,0.096729,,1
MP23_SECRETED_2,secreted,KRT19,0.758131,1.827193,0.113818,0.071676,,2
MP23_SECRETED_2,secreted,SLPI,0.424336,0.776842,0.048391,0.06946,,3
MP23_SECRETED_2,secreted,CLU,0.547198,0.979078,0.060988,0.055768,,4
MP23_SECRETED_2,secreted,MMP7,0.23972,0.489348,0.030482,0.052664,,5
MP23_SECRETED_2,secreted,CLDN4,0.58316,1.018464,0.063442,0.049059,,6
MP23_SECRETED_2,secreted,S100A9,0.247659,0.433653,0.027013,0.045775,,7
MP23_SECRETED_2,secreted,PDZK1IP1,0.310985,0.384518,0.023952,0.045416,,8
MP23_SECRETED_2,secreted,CD24,0.729249,1.486312,0.092584,0.045277,,9
MP23_SECRETED_2,secreted,LTF,0.18205,0.347176,0.021626,0.044282,,10
MP23_SECRETED_2,secreted,TNFSF10,0.363671,0.483365,0.03011,0.040055,,11
MP23_SECRETED_2,secreted,MDK,0.672251,1.30425,0.081244,0.038164,,12
MP23_SECRETED_2,secreted,SAA1,0.197297,0.30477,0.018985,0.033797,,13
MP23_SECRETED_2,secreted,WFDC2,0.44458,0.842645,0.05249,0.033291,,14
MP23_SECRETED_2,secreted,ELF3,0.427063,0.544996,0.033949,0.029008,,15
MP23_SECRETED_2,secreted,CFB,0.193469,0.195884,0.012202,0.019985,,16
MP23_SECRETED_2,secreted,C3,0.146049,0.155305,0.009674,0.019114,,17
MP23_SECRETED_2,secreted,LCN2,0.105103,0.139122,0.008666,0.018722,,18
MP23_SECRETED_2,secreted,CXCL2,0.200293,0.310052,0.019314,0.01717,,19
MP23_SECRETED_2,secreted,SAA2,0.073844,0.084738,0.005278,0.015583,,20
MP23_SECRETED_2,secreted,SCGB3A1,0.126825,0.239745,0.014934,0.014897,,21
MP23_SECRETED_2,secreted,CP,0.124743,0.130662,0.008139,0.014723,,22
MP23_SECRETED_2,secreted,NCOA7,0.233796,0.222399,0.013854,0.014304,,23
MP23_SECRETED_2,secreted,CTSC,0.20525,0.21282,0.013257,0.013914,,24
MP23_SECRETED_2,secreted,CD82,0.227858,0.1976,0.012309,0.013913,,25
MP23_SECRETED_2,secreted,NDRG2,0.199635,0.213881,0.013323,0.013036,,26
MP23_SECRETED_2,secreted,PIGR,0.05814,0.075447,0.0047,0.01133,,27
MP23_SECRETED_2,secreted,TGM2,0.082683,0.074726,0.004655,0.008924,,28
MP23_SECRETED_2,secreted,AGR2,0.249056,0.356399,0.022201,0.007187,,29
MP23_SECRETED_2,secreted,IGFBP3,0.080869,0.093669,0.005835,0.006652,,30
MP23_SECRETED_2,secreted,MUC5B,0.060625,0.044328,0.002761,0.004595,,31
MP23_SECRETED_2,secreted,FAM3D,0.054392,0.054881,0.003419,0.004277,,32
MP23_SECRETED_2,secreted,TFF3,0.213565,0.41479,0.025838,0.003308,,33
MP23_SECRETED_2,secreted,CXCL1,0.041912,0.047186,0.002939,0.003162,,34
MP23_SECRETED_2,secreted,RDH10,0.095404,0.067175,0.004184,0.00305,,35
MP23_SECRETED_2,secreted,TSPAN1,0.078707,0.062867,0.003916,0.002715,,36
MP23_SECRETED_2,secreted,FMO2,0.044868,0.040882,0.002547,0.002615,,37
MP23_SECRETED_2,secreted,BPIFB1,0.037251,0.033585,0.002092,0.00246,,38
MP23_SECRETED_2,secreted,KYNU,0.042315,0.035982,0.002241,0.002247,,39
MP23_SECRETED_2,secreted,KLK11,0.027834,0.026555,0.001654,0.002147,,40
MP23_SECRETED_2,secreted,PRSS23,0.159912,0.158572,0.009878,0.001692,,41
MP23_SECRETED_2,secreted,TSPAN8,0.037896,0.036696,0.002286,0.001533,,42
MP23_SECRETED_2,secreted,CXCL8,0.03979,0.043658,0.002719,0.001343,,43
MP23_SECRETED_2,secreted,SPINK1,0.009283,0.014673,0.000914,0.001263,,44
MP23_SECRETED_2,secreted,SERPINF1,0.066442,0.084117,0.00524,0.001102,,45
MP23_SECRETED_2,secreted,GSTA1,0.017477,0.017123,0.001067,0.000932,,46
MP23_SECRETED_2,secreted,MSMB,0.028989,0.022894,0.001426,0.000815,,47
MP23_SECRETED_2,secreted,VMO1,0.01561,0.011354,0.000707,0.000594,,48
MP23_SECRETED_2,secreted,AKR1C1,0.036015,0.035236,0.002195,0.000269,,49
MP23_SECRETED_2,secreted,SCGB1A1,0.000228,0.000135,8e-06,2e-06,,50
MP25_ASTROCYTES,neural,VIM,0.586035,1.284394,0.092724,0.114993,,1
MP25_ASTROCYTES,neural,MT2A,0.65926,1.26186,0.091097,0.07577,,2
MP25_ASTROCYTES,neural,IFITM3,0.769025,1.847467,0.133373,0.072098,,3
MP25_ASTROCYTES,neural,CLU,0.547198,0.979078,0.070682,0.06917,,4
MP25_ASTROCYTES,neural,MT1X,0.507167,0.777077,0.056099,0.0589,,5
MP25_ASTROCYTES,neural,APOE,0.256512,0.411266,0.02969,0.058486,,6
MP25_ASTROCYTES,neural,CD9,0.651805,1.143104,0.082523,0.046995,,7
MP25_ASTROCYTES,neural,S100B,0.17133,0.264526,0.019097,0.044641,,8
MP25_ASTROCYTES,neural,CRYAB,0.330759,0.52374,0.03781,0.044238,,9
MP25_ASTROCYTES,neural,CST3,0.53312,1.028942,0.074282,0.039543,,10
MP25_ASTROCYTES,neural,ZFP36,0.578243,1.093941,0.078974,0.036674,,11
MP25_ASTROCYTES,neural,FABP7,0.197915,0.346892,0.025043,0.036573,,12
MP25_ASTROCYTES,neural,SPARC,0.189909,0.279248,0.02016,0.03468,,13
MP25_ASTROCYTES,neural,IGFBP7,0.150911,0.211594,0.015275,0.023988,,14
MP25_ASTROCYTES,neural,ID3,0.198103,0.223103,0.016106,0.022398,,15
MP25_ASTROCYTES,neural,ITM2C,0.192891,0.172917,0.012483,0.019568,,16
MP25_ASTROCYTES,neural,SCRG1,0.075066,0.087033,0.006283,0.019504,,17
MP25_ASTROCYTES,neural,SPARCL1,0.092919,0.117132,0.008456,0.019059,,18
MP25_ASTROCYTES,neural,NDRG2,0.199635,0.213881,0.015441,0.017723,,19
MP25_ASTROCYTES,neural,PON2,0.298585,0.266893,0.019268,0.017213,,20
MP25_ASTROCYTES,neural,TTYH1,0.12974,0.147514,0.010649,0.014943,,21
MP25_ASTROCYTES,neural,ID4,0.122406,0.108805,0.007855,0.014779,,22
MP25_ASTROCYTES,neural,NTRK2,0.094397,0.082637,0.005966,0.012002,,23
MP25_ASTROCYTES,neural,ID1,0.091119,0.087889,0.006345,0.010294,,24
MP25_ASTROCYTES,neural,GRAMD2B,0.138391,0.101158,0.007303,0.009937,,25
MP25_ASTROCYTES,neural,PSAT1,0.118832,0.115809,0.008361,0.008935,,26
MP25_ASTROCYTES,neural,PLTP,0.088486,0.083905,0.006057,0.008621,,27
MP25_ASTROCYTES,neural,HEY1,0.049032,0.038748,0.002797,0.007469,,28
MP25_ASTROCYTES,neural,RAMP1,0.081487,0.068796,0.004967,0.005146,,29
MP25_ASTROCYTES,neural,AHCYL1,0.185865,0.130361,0.009411,0.004742,,30
MP25_ASTROCYTES,neural,RASSF4,0.088768,0.066261,0.004784,0.004677,,31
MP25_ASTROCYTES,neural,GJA1,0.045741,0.03184,0.002299,0.004314,,32
MP25_ASTROCYTES,neural,CPE,0.0617,0.051627,0.003727,0.003563,,33
MP25_ASTROCYTES,neural,EDNRB,0.015435,0.01201,0.000867,0.003234,,34
MP25_ASTROCYTES,neural,ALDOC,0.03975,0.02342,0.001691,0.00307,,35
MP25_ASTROCYTES,neural,MT3,0.013904,0.011063,0.000799,0.002266,,36
MP25_ASTROCYTES,neural,PLP1,0.012829,0.009425,0.00068,0.001967,,37
MP25_ASTROCYTES,neural,F3,0.047689,0.034801,0.002512,0.001401,,38
MP25_ASTROCYTES,neural,PMP2,0.006314,0.004558,0.000329,0.001313,,39
MP25_ASTROCYTES,neural,SLC1A3,0.02054,0.015319,0.001106,0.00123,,40
MP25_ASTROCYTES,neural,ATP1B2,0.009739,0.005267,0.00038,0.001021,,41
MP25_ASTROCYTES,neural,AGT,0.026249,0.018952,0.001368,0.001014,,42
MP25_ASTROCYTES,neural,GATM,0.07563,0.059772,0.004315,0.000773,,43
MP25_ASTROCYTES,neural,GFAP,0.00313,0.00196,0.000141,0.000379,,44
MP25_ASTROCYTES,neural,MLC1,0.002579,0.000931,6.7e-05,0.000299,,45
MP25_ASTROCYTES,neural,BCAN,0.005669,0.002966,0.000214,0.000239,,46
MP25_ASTROCYTES,neural,ATP1A2,0.001034,0.000804,5.8e-05,7.7e-05,,47
MP25_ASTROCYTES,neural,AQP4,0.0018,0.001102,8e-05,7.1e-05,,48
MP25_ASTROCYTES,neural,HEPN1,0.000188,7.3e-05,5e-06,1e-05,,49
MP2_CELL_CYCLE_G1_S,cell_cycle,HMGB2,0.270684,0.30449,0.06071,0.055233,,1
MP2_CELL_CYCLE_G1_S,cell_cycle,TYMS,0.163499,0.169395,0.033774,0.047606,,2
MP2_CELL_CYCLE_G1_S,cell_cycle,TMEM106C,0.370468,0.400721,0.079897,0.044995,,3
MP2_CELL_CYCLE_G1_S,cell_cycle,UBE2T,0.16765,0.160879,0.032077,0.041105,,4
MP2_CELL_CYCLE_G1_S,cell_cycle,DUT,0.400559,0.432302,0.086193,0.040993,,5
MP2_CELL_CYCLE_G1_S,cell_cycle,SLBP,0.282922,0.272145,0.054261,0.040088,,6
MP2_CELL_CYCLE_G1_S,cell_cycle,MCM7,0.203221,0.180131,0.035915,0.036493,,7
MP2_CELL_CYCLE_G1_S,cell_cycle,CDK1,0.10372,0.117226,0.023373,0.034913,,8
MP2_CELL_CYCLE_G1_S,cell_cycle,TK1,0.134348,0.126313,0.025185,0.033599,,9
MP2_CELL_CYCLE_G1_S,cell_cycle,PCNA,0.208272,0.178274,0.035545,0.032623,,10
MP2_CELL_CYCLE_G1_S,cell_cycle,USP1,0.269421,0.224166,0.044695,0.028635,,11
MP2_CELL_CYCLE_G1_S,cell_cycle,DNMT1,0.214505,0.168938,0.033683,0.027001,,12
MP2_CELL_CYCLE_G1_S,cell_cycle,MAD2L1,0.111739,0.101566,0.020251,0.025654,,13
MP2_CELL_CYCLE_G1_S,cell_cycle,RNASEH2A,0.147781,0.114813,0.022892,0.023886,,14
MP2_CELL_CYCLE_G1_S,cell_cycle,GINS2,0.116871,0.092344,0.018412,0.023795,,15
MP2_CELL_CYCLE_G1_S,cell_cycle,CENPU,0.093658,0.07344,0.014643,0.022343,,16
MP2_CELL_CYCLE_G1_S,cell_cycle,RFC4,0.123776,0.094102,0.018762,0.021009,,17
MP2_CELL_CYCLE_G1_S,cell_cycle,ZWINT,0.090286,0.074912,0.014936,0.020708,,18
MP2_CELL_CYCLE_G1_S,cell_cycle,RAD51AP1,0.073602,0.060001,0.011963,0.019334,,19
MP2_CELL_CYCLE_G1_S,cell_cycle,CENPM,0.081998,0.06461,0.012882,0.018714,,20
MP2_CELL_CYCLE_G1_S,cell_cycle,RRM1,0.133139,0.100211,0.01998,0.018575,,21
MP2_CELL_CYCLE_G1_S,cell_cycle,ATAD2,0.105708,0.080771,0.016104,0.018348,,22
MP2_CELL_CYCLE_G1_S,cell_cycle,ASF1B,0.067879,0.052234,0.010415,0.018021,,23
MP2_CELL_CYCLE_G1_S,cell_cycle,GMNN,0.182789,0.156811,0.031265,0.017961,,24
MP2_CELL_CYCLE_G1_S,cell_cycle,CDCA4,0.117932,0.084157,0.016779,0.01792,,25
MP2_CELL_CYCLE_G1_S,cell_cycle,RFC2,0.132575,0.099307,0.0198,0.017526,,26
MP2_CELL_CYCLE_G1_S,cell_cycle,MCM3,0.129055,0.099052,0.019749,0.01686,,27
MP2_CELL_CYCLE_G1_S,cell_cycle,ORC6,0.07829,0.06212,0.012386,0.016737,,28
MP2_CELL_CYCLE_G1_S,cell_cycle,PKMYT1,0.062909,0.048428,0.009656,0.016486,,29
MP2_CELL_CYCLE_G1_S,cell_cycle,DHFR,0.080117,0.056602,0.011286,0.01634,,30
MP2_CELL_CYCLE_G1_S,cell_cycle,MCM5,0.091388,0.068316,0.013621,0.015918,,31
MP2_CELL_CYCLE_G1_S,cell_cycle,FEN1,0.090864,0.064721,0.012904,0.015555,,32
MP2_CELL_CYCLE_G1_S,cell_cycle,DNAJC9,0.163821,0.122269,0.024378,0.015196,,33
MP2_CELL_CYCLE_G1_S,cell_cycle,MYBL2,0.061512,0.045026,0.008977,0.014495,,34
MP2_CELL_CYCLE_G1_S,cell_cycle,CDCA5,0.052108,0.038003,0.007577,0.012385,,35
MP2_CELL_CYCLE_G1_S,cell_cycle,MCM4,0.095069,0.066009,0.013161,0.011417,,36
MP2_CELL_CYCLE_G1_S,cell_cycle,UHRF1,0.046816,0.037365,0.00745,0.010797,,37
MP2_CELL_CYCLE_G1_S,cell_cycle,CLSPN,0.042812,0.028763,0.005735,0.010661,,38
MP2_CELL_CYCLE_G1_S,cell_cycle,CDC45,0.03482,0.025756,0.005135,0.00943,,39
MP2_CELL_CYCLE_G1_S,cell_cycle,RRM2,0.034618,0.02395,0.004775,0.008995,,40
MP2_CELL_CYCLE_G1_S,cell_cycle,MCM6,0.052122,0.035096,0.006998,0.008576,,41
MP2_CELL_CYCLE_G1_S,cell_cycle,CENPK,0.046762,0.030855,0.006152,0.00856,,42
MP2_CELL_CYCLE_G1_S,cell_cycle,MCM2,0.051934,0.033413,0.006662,0.008286,,43
MP2_CELL_CYCLE_G1_S,cell_cycle,CDC6,0.036821,0.02523,0.00503,0.008102,,44
MP2_CELL_CYCLE_G1_S,cell_cycle,HELLS,0.055668,0.036818,0.007341,0.007221,,45
MP2_CELL_CYCLE_G1_S,cell_cycle,PCLAF,0.034121,0.02324,0.004634,0.006836,,46
MP2_CELL_CYCLE_G1_S,cell_cycle,E2F1,0.0304,0.017581,0.003505,0.005329,,47
MP2_CELL_CYCLE_G1_S,cell_cycle,CHAF1A,0.039562,0.022727,0.004531,0.004529,,48
MP2_CELL_CYCLE_G1_S,cell_cycle,PSMC3IP,0.032576,0.019888,0.003965,0.004212,,49
MP33_RBCS,other_lineage,S100A6,0.777649,2.11301,0.193788,0.141214,,1
MP33_RBCS,other_lineage,HBB,0.200387,0.561256,0.051474,0.129457,,2
MP33_RBCS,other_lineage,LMNA,0.597668,0.932901,0.085558,0.057902,,3
MP33_RBCS,other_lineage,APOE,0.256512,0.411266,0.037718,0.052741,,4
MP33_RBCS,other_lineage,HBA2,0.046748,0.103819,0.009521,0.048167,,5
MP33_RBCS,other_lineage,PRDX2,0.609476,0.913004,0.083733,0.047625,,6
MP33_RBCS,other_lineage,EPCAM,0.484478,0.61558,0.056456,0.046474,,7
MP33_RBCS,other_lineage,SLC25A37,0.236308,0.236208,0.021663,0.046158,,8
MP33_RBCS,other_lineage,MPC2,0.506629,0.646823,0.059321,0.045297,,9
MP33_RBCS,other_lineage,TMEM14C,0.541839,0.68501,0.062824,0.043453,,10
MP33_RBCS,other_lineage,BLVRB,0.408471,0.484007,0.044389,0.036482,,11
MP33_RBCS,other_lineage,HBA1,0.031327,0.06695,0.00614,0.035872,,12
MP33_RBCS,other_lineage,REXO2,0.356564,0.354381,0.032501,0.031724,,13
MP33_RBCS,other_lineage,MYC,0.297135,0.335383,0.030759,0.023502,,14
MP33_RBCS,other_lineage,FBXO7,0.242192,0.195695,0.017948,0.022582,,15
MP33_RBCS,other_lineage,CAST,0.330047,0.314686,0.02886,0.021326,,16
MP33_RBCS,other_lineage,FCGRT,0.282761,0.277199,0.025422,0.017215,,17
MP33_RBCS,other_lineage,PLIN2,0.169221,0.144578,0.013259,0.016142,,18
MP33_RBCS,other_lineage,SYNGR1,0.168523,0.141536,0.012981,0.015604,,19
MP33_RBCS,other_lineage,APOC1,0.103438,0.120183,0.011022,0.015147,,20
MP33_RBCS,other_lineage,HAGH,0.202859,0.155207,0.014234,0.014739,,21
MP33_RBCS,other_lineage,UROD,0.229403,0.179337,0.016447,0.013979,,22
MP33_RBCS,other_lineage,UBAC1,0.135006,0.089403,0.008199,0.010051,,23
MP33_RBCS,other_lineage,CA2,0.132857,0.121693,0.011161,0.009643,,24
MP33_RBCS,other_lineage,STRADB,0.127685,0.095164,0.008728,0.008175,,25
MP33_RBCS,other_lineage,NFIA,0.23252,0.199422,0.018289,0.006474,,26
MP33_RBCS,other_lineage,HMBS,0.110114,0.072072,0.00661,0.006287,,27
MP33_RBCS,other_lineage,TFRC,0.129713,0.091424,0.008385,0.006104,,28
MP33_RBCS,other_lineage,CASP3,0.09527,0.064857,0.005948,0.004645,,29
MP33_RBCS,other_lineage,CD36,0.039575,0.050919,0.00467,0.004294,,30
MP33_RBCS,other_lineage,FECH,0.066281,0.043477,0.003987,0.003665,,31
MP33_RBCS,other_lineage,HES6,0.050066,0.03006,0.002757,0.003184,,32
MP33_RBCS,other_lineage,HBD,0.001693,0.003175,0.000291,0.002607,,33
MP33_RBCS,other_lineage,HBQ1,0.004406,0.005271,0.000483,0.002244,,34
MP33_RBCS,other_lineage,AHSP,0.001572,0.002851,0.000261,0.002112,,35
MP33_RBCS,other_lineage,CA1,0.001102,0.001978,0.000181,0.001567,,36
MP33_RBCS,other_lineage,SMIM10,0.026652,0.014196,0.001302,0.001407,,37
MP33_RBCS,other_lineage,CNRIP1,0.009686,0.008401,0.000771,0.001197,,38
MP33_RBCS,other_lineage,KCNH2,0.010948,0.005301,0.000486,0.000911,,39
MP33_RBCS,other_lineage,FAM178B,0.011217,0.007199,0.00066,0.000853,,40
MP33_RBCS,other_lineage,ANK1,0.002458,0.001571,0.000144,0.000466,,41
MP33_RBCS,other_lineage,HBG1,0.00051,0.000903,8.3e-05,0.000333,,42
MP33_RBCS,other_lineage,GYPB,0.000269,0.00031,2.8e-05,0.00024,,43
MP33_RBCS,other_lineage,CSF2RB,0.003439,0.002801,0.000257,0.00023,,44
MP33_RBCS,other_lineage,KLF1,0.001531,0.001103,0.000101,0.000206,,45
MP33_RBCS,other_lineage,TFR2,0.003587,0.001685,0.000155,0.000179,,46
MP33_RBCS,other_lineage,GATA1,6.7e-05,0.000137,1.3e-05,1e-04,,47
MP33_RBCS,other_lineage,HBG2,0.000242,0.00024,2.2e-05,1.6e-05,,48
MP33_RBCS,other_lineage,RHAG,0.000134,8.4e-05,8e-06,9e-06,,49
MP36_IG,other_lineage,SELENOM,0.647775,1.136005,0.204751,0.166992,,1
MP36_IG,other_lineage,KLF6,0.524335,0.828742,0.149371,0.13652,,2
MP36_IG,other_lineage,CD63,0.618597,0.926987,0.167078,0.128945,,3
MP36_IG,other_lineage,PRDX4,0.466907,0.598393,0.107853,0.089721,,4
MP36_IG,other_lineage,HERPUD1,0.393184,0.421829,0.07603,0.083703,,5
MP36_IG,other_lineage,HLA-F,0.225225,0.246329,0.044398,0.067745,,6
MP36_IG,other_lineage,CITED2,0.260717,0.259058,0.046692,0.045889,,7
MP36_IG,other_lineage,DNAJB9,0.222297,0.197676,0.035629,0.041616,,8
MP36_IG,other_lineage,TXNIP,0.209253,0.202555,0.036508,0.035971,,9
MP36_IG,other_lineage,TSC22D3,0.223385,0.22111,0.039852,0.034755,,10
MP36_IG,other_lineage,CCPG1,0.172472,0.130314,0.023488,0.025265,,11
MP36_IG,other_lineage,MAN1A2,0.181365,0.123951,0.022341,0.023164,,12
MP36_IG,other_lineage,IGKC,0.027592,0.037036,0.006675,0.017863,,13
MP36_IG,other_lineage,IGHG1,0.017329,0.026435,0.004765,0.015136,,14
MP36_IG,other_lineage,JCHAIN,0.01299,0.019424,0.003501,0.012585,,15
MP36_IG,other_lineage,IGHA1,0.014011,0.017473,0.003149,0.009044,,16
MP36_IG,other_lineage,DERL3,0.021211,0.015942,0.002873,0.006934,,17
MP36_IG,other_lineage,IGLV3-21,0.005427,0.010333,0.001862,0.005726,,18
MP36_IG,other_lineage,IGKV4-1,0.011633,0.016906,0.003047,0.0048,,19
MP36_IG,other_lineage,IGHM,0.004863,0.005763,0.001039,0.004556,,20
MP36_IG,other_lineage,ADA2,0.03529,0.024585,0.004431,0.004398,,21
MP36_IG,other_lineage,IGLV3-1,0.006717,0.010413,0.001877,0.004151,,22
MP36_IG,other_lineage,CD27,0.007214,0.008028,0.001447,0.003578,,23
MP36_IG,other_lineage,IGLC2,0.007402,0.007518,0.001355,0.003521,,24
MP36_IG,other_lineage,CD79A,0.004312,0.004061,0.000732,0.003474,,25
MP36_IG,other_lineage,SEL1L3,0.023347,0.01293,0.00233,0.003236,,26
MP36_IG,other_lineage,IGLL5,0.001854,0.002606,0.00047,0.002943,,27
MP36_IG,other_lineage,IGHG3,0.002767,0.003618,0.000652,0.002676,,28
MP36_IG,other_lineage,IGLC3,0.00403,0.004534,0.000817,0.002423,,29
MP36_IG,other_lineage,IGLV6-57,0.003667,0.005601,0.00101,0.002198,,30
MP36_IG,other_lineage,IGHG2,0.002875,0.003478,0.000627,0.002143,,31
MP36_IG,other_lineage,ITGB7,0.006784,0.005078,0.000915,0.001771,,32
MP36_IG,other_lineage,IGHA2,0.003049,0.003108,0.00056,0.001456,,33
MP36_IG,other_lineage,IGHG4,0.002055,0.002095,0.000378,0.001349,,34
MP36_IG,other_lineage,JSRP1,0.005817,0.004178,0.000753,0.001317,,35
MP36_IG,other_lineage,IRF4,0.003291,0.002236,0.000403,0.000747,,36
MP36_IG,other_lineage,TNFRSF17,0.000578,0.000579,0.000104,0.000696,,37
MP36_IG,other_lineage,FCRL5,0.000605,0.000475,8.6e-05,0.000487,,38
MP36_IG,other_lineage,IGKV1-12,0.000363,0.000618,0.000111,0.000354,,39
MP36_IG,other_lineage,IGHGP,6.7e-05,0.000108,1.9e-05,0.000129,,40
MP36_IG,other_lineage,IGLC7,0.000121,0.000112,2e-05,2.1e-05,,41
MP38_GLUTATHIONE,detoxification,AZGP1,0.526726,1.184207,0.381301,0.390054,,1
MP38_GLUTATHIONE,detoxification,PCSK1N,0.200427,0.245196,0.07895,0.068013,,2
MP38_GLUTATHIONE,detoxification,CXCL14,0.093322,0.156478,0.050384,0.057765,,3
MP38_GLUTATHIONE,detoxification,GAMT,0.147714,0.118522,0.038163,0.048961,,4
MP38_GLUTATHIONE,detoxification,PEPD,0.206163,0.165984,0.053445,0.041604,,5
MP38_GLUTATHIONE,detoxification,FOLR1,0.085007,0.084681,0.027266,0.038324,,6
MP38_GLUTATHIONE,detoxification,LRP2,0.119934,0.104919,0.033783,0.035596,,7
MP38_GLUTATHIONE,detoxification,GCHFR,0.134429,0.107866,0.034732,0.034725,,8
MP38_GLUTATHIONE,detoxification,PDZK1,0.044545,0.044419,0.014303,0.027772,,9
MP38_GLUTATHIONE,detoxification,TSPAN1,0.078707,0.062867,0.020243,0.026995,,10
MP38_GLUTATHIONE,detoxification,PXMP2,0.135705,0.089608,0.028853,0.024333,,11
MP38_GLUTATHIONE,detoxification,MSRA,0.124354,0.081929,0.02638,0.022169,,12
MP38_GLUTATHIONE,detoxification,RIDA,0.132575,0.092932,0.029923,0.020836,,13
MP38_GLUTATHIONE,detoxification,LACTB2,0.13467,0.094444,0.03041,0.020393,,14
MP38_GLUTATHIONE,detoxification,C11orf54,0.092006,0.06485,0.020881,0.020137,,15
MP38_GLUTATHIONE,detoxification,AQP1,0.053505,0.052621,0.016943,0.018179,,16
MP38_GLUTATHIONE,detoxification,CES2,0.073696,0.043866,0.014124,0.014358,,17
MP38_GLUTATHIONE,detoxification,BBOX1,0.081716,0.066627,0.021453,0.012449,,18
MP38_GLUTATHIONE,detoxification,CLDN10,0.033557,0.032587,0.010493,0.010524,,19
MP38_GLUTATHIONE,detoxification,KHK,0.052202,0.030953,0.009967,0.008736,,20
MP38_GLUTATHIONE,detoxification,AGT,0.026249,0.018952,0.006102,0.00817,,21
MP38_GLUTATHIONE,detoxification,GPX3,0.038433,0.026479,0.008526,0.00781,,22
MP38_GLUTATHIONE,detoxification,GSTA1,0.017477,0.017123,0.005513,0.006898,,23
MP38_GLUTATHIONE,detoxification,TNFAIP6,0.026961,0.023332,0.007513,0.004968,,24
MP38_GLUTATHIONE,detoxification,APOM,0.026598,0.017078,0.005499,0.004954,,25
MP38_GLUTATHIONE,detoxification,RBP5,0.02332,0.01888,0.006079,0.004915,,26
MP38_GLUTATHIONE,detoxification,GLYATL1,0.012198,0.008694,0.002799,0.004123,,27
MP38_GLUTATHIONE,detoxification,DDC,0.004406,0.004882,0.001572,0.003274,,28
MP38_GLUTATHIONE,detoxification,SLC16A9,0.011754,0.007082,0.00228,0.00271,,29
MP38_GLUTATHIONE,detoxification,CFI,0.014051,0.009053,0.002915,0.002527,,30
MP38_GLUTATHIONE,detoxification,LGALS2,0.007509,0.006223,0.002004,0.002368,,31
MP38_GLUTATHIONE,detoxification,CLTRN,0.013286,0.008063,0.002596,0.001219,,32
MP38_GLUTATHIONE,detoxification,CUBN,0.00622,0.003291,0.00106,0.000849,,33
MP38_GLUTATHIONE,detoxification,AMN,0.006206,0.003634,0.00117,0.000645,,34
MP38_GLUTATHIONE,detoxification,GAL3ST1,0.003143,0.001354,0.000436,0.00061,,35
MP38_GLUTATHIONE,detoxification,GSTA2,0.001746,0.001361,0.000438,0.000476,,36
MP38_GLUTATHIONE,detoxification,AOC1,0.001276,0.000769,0.000248,0.000384,,37
MP38_GLUTATHIONE,detoxification,CDHR5,0.001505,0.000842,0.000271,0.000247,,38
MP38_GLUTATHIONE,detoxification,SMIM24,0.001115,0.000657,0.000211,0.000215,,39
MP38_GLUTATHIONE,detoxification,MIOX,0.000712,0.00045,0.000145,0.000193,,40
MP38_GLUTATHIONE,detoxification,AGXT2,0.00137,0.000691,0.000222,0.00016,,41
MP38_GLUTATHIONE,detoxification,SLC5A12,0.001008,0.000487,0.000157,0.000138,,42
MP38_GLUTATHIONE,detoxification,PRAP1,0.000363,0.000244,7.9e-05,0.000125,,43
MP38_GLUTATHIONE,detoxification,SLC6A13,0.00051,0.000355,0.000114,3.9e-05,,44
MP38_GLUTATHIONE,detoxification,NAT8,0.000175,5.5e-05,1.8e-05,3.3e-05,,45
MP38_GLUTATHIONE,detoxification,SLC17A3,0.000148,6.9e-05,2.2e-05,2.2e-05,,46
MP38_GLUTATHIONE,detoxification,ACSM2B,5.4e-05,3e-05,1e-05,7e-06,,47
MP38_GLUTATHIONE,detoxification,GLYAT,5.4e-05,1.5e-05,5e-06,-0.0,,48
MP39_METAL_RESPONSE,detoxification,S100A6,0.777649,2.11301,0.136175,0.129238,,1
MP39_METAL_RESPONSE,detoxification,LGALS1,0.555541,1.15629,0.074519,0.09924,,2
MP39_METAL_RESPONSE,detoxification,ANXA1,0.365995,0.667426,0.043013,0.077483,,3
MP39_METAL_RESPONSE,detoxification,MMP7,0.23972,0.489348,0.031537,0.066418,,4
